customer_sk,customer_id,first_name,last_name,email,residential_location,customer_segment
20511,CUST_20511,Pamela,Anderson,pamela.anderson@outlook.com,Charlotte,Occasional Shopper
20616,CUST_20616,Allison,Campbell,allison.campbell@yahoo.com,Jacksonville,In-Store Regular
20731,CUST_20731,Christopher,Brown,christopher.brown@yahoo.com,San Diego,Loyal Customer
20769,CUST_20769,Courtney,Rivera,courtney.rivera@gmail.com,Tucson,Occasional Shopper
20931,CUST_20931,Whitney,Barron,whitney.barron@yahoo.com,Raleigh,In-Store Regular
20935,CUST_20935,Jennifer,Shaw,jennifer.shaw@gmail.com,Omaha,In-Store Regular
21035,CUST_21035,Daniel,Hogan,daniel.hogan@gmail.com,Omaha,High Value
21038,CUST_21038,Lisa,Bond,lisa.bond@gmail.com,Tampa,Premium Shopper
21042,CUST_21042,Thomas,Thornton,thomas.thornton@yahoo.com,Sacramento,Premium Shopper
21081,CUST_21081,Kimberly,Jones,kimberly.jones@gmail.com,Tucson,Occasional Shopper
21134,CUST_21134,Eileen,Dunn,eileen.dunn@gmail.com,Virginia Beach,In-Store Regular
21137,CUST_21137,Brittany,Ochoa,brittany.ochoa@outlook.com,Tulsa,Budget Shopper
21203,CUST_21203,Carla,Wells,carla.wells@yahoo.com,Memphis,Budget Shopper
21265,CUST_21265,Crystal,Hanson,crystal.hanson@yahoo.com,Fort Worth,First-time Buyer
21363,CUST_21363,Larry,Munoz,larry.munoz@yahoo.com,Philadelphia,First-time Buyer
21480,CUST_21480,David,Montgomery,david.montgomery@gmail.com,Denver,Churn Risk
21496,CUST_21496,Edward,Oliver,edward.oliver@gmail.com,Oakland,Premium Shopper
21567,CUST_21567,Matthew,Rogers,matthew.rogers@outlook.com,Atlanta,Online Shopper
21573,CUST_21573,Bruce,Lee,bruce.lee@outlook.com,Chicago,High Value
21585,CUST_21585,James,Terrell,james.terrell@gmail.com,Indianapolis,Deal Seeker
21697,CUST_21697,Jordan,Kim,jordan.kim@outlook.com,Arlington,Churn Risk
21710,CUST_21710,Michelle,King,michelle.king@yahoo.com,Kansas City,Deal Seeker
21925,CUST_21925,Catherine,Harris,catherine.harris@yahoo.com,Phoenix,First-time Buyer
21997,CUST_21997,Micheal,Rodgers,micheal.rodgers@yahoo.com,Omaha,Premium Shopper
22052,CUST_22052,Connor,Lindsey,connor.lindsey@gmail.com,Tulsa,Deal Seeker
22122,CUST_22122,Bob,Wall,bob.wall@outlook.com,Oklahoma City,Premium Shopper
22250,CUST_22250,Megan,Sanchez,megan.sanchez@yahoo.com,Baltimore,Occasional Shopper
22311,CUST_22311,Daniel,Harris,daniel.harris@yahoo.com,Louisville,Loyal Customer
22351,CUST_22351,Jeffrey,Mcbride,jeffrey.mcbride@yahoo.com,Tulsa,First-time Buyer
22372,CUST_22372,Kayla,Knight,kayla.knight@outlook.com,Milwaukee,In-Store Regular
22590,CUST_22590,Brittany,Griffin,brittany.griffin@outlook.com,San Jose,Online Shopper
22630,CUST_22630,Brittany,Hernandez,brittany.hernandez@yahoo.com,Fort Worth,Churn Risk
22657,CUST_22657,Melissa,Moore,melissa.moore@yahoo.com,Houston,Online Shopper
22735,CUST_22735,Lindsey,Coleman,lindsey.coleman@yahoo.com,Jacksonville,Loyal Customer
22870,CUST_22870,Darren,Patterson,darren.patterson@gmail.com,Washington,Loyal Customer
22974,CUST_22974,Zachary,Harrell,zachary.harrell@outlook.com,Atlanta,In-Store Regular
23024,CUST_23024,Veronica,Williamson,veronica.williamson@yahoo.com,Long Beach,Churn Risk
23034,CUST_23034,Debra,Rodriguez,debra.rodriguez@outlook.com,Fort Worth,Online Shopper
23346,CUST_23346,Christine,Martinez,christine.martinez@yahoo.com,Baltimore,In-Store Regular
23387,CUST_23387,April,Miller,april.miller@gmail.com,Boston,Occasional Shopper
23502,CUST_23502,Brittney,Roberson,brittney.roberson@gmail.com,Detroit,High Value
23673,CUST_23673,Mariah,Norman,mariah.norman@gmail.com,Boston,Loyal Customer
23683,CUST_23683,Lori,Kelly,lori.kelly@yahoo.com,San Antonio,Loyal Customer
23700,CUST_23700,John,Martin,john.martin@gmail.com,Dallas,Occasional Shopper
23730,CUST_23730,Samantha,Hernandez,samantha.hernandez@yahoo.com,Baltimore,Premium Shopper
23756,CUST_23756,David,Bishop,david.bishop@yahoo.com,Miami,Loyal Customer
23910,CUST_23910,Daniel,Mason,daniel.mason@yahoo.com,Dallas,Premium Shopper
24122,CUST_24122,Michael,Campbell,michael.campbell@outlook.com,Minneapolis,Premium Shopper
24303,CUST_24303,Leah,Davidson,leah.davidson@gmail.com,Albuquerque,Premium Shopper
24581,CUST_24581,Jessica,Gordon,jessica.gordon@yahoo.com,Tulsa,Occasional Shopper
24616,CUST_24616,David,Mejia,david.mejia@yahoo.com,Fort Worth,First-time Buyer
24626,CUST_24626,Andrew,Hodge,andrew.hodge@yahoo.com,San Francisco,High Value
24670,CUST_24670,William,Camacho,william.camacho@gmail.com,Seattle,High Value
24820,CUST_24820,Calvin,Hughes,calvin.hughes@gmail.com,El Paso,High Value
24877,CUST_24877,Patrick,Scott,patrick.scott@outlook.com,Fort Worth,Occasional Shopper
25029,CUST_25029,Kimberly,Roman,kimberly.roman@yahoo.com,New York,In-Store Regular
25062,CUST_25062,Barbara,Sloan,barbara.sloan@gmail.com,Las Vegas,Online Shopper
25256,CUST_25256,David,Gonzalez,david.gonzalez@outlook.com,Tucson,Loyal Customer
25290,CUST_25290,Stacy,Bradley,stacy.bradley@outlook.com,Indianapolis,Online Shopper
25364,CUST_25364,Cindy,Thomas,cindy.thomas@gmail.com,Long Beach,Churn Risk
25396,CUST_25396,Brianna,Berg,brianna.berg@gmail.com,San Francisco,Deal Seeker
25454,CUST_25454,Susan,Brown,susan.brown@gmail.com,Omaha,Churn Risk
25466,CUST_25466,Courtney,Stevens,courtney.stevens@outlook.com,Oklahoma City,Occasional Shopper
25467,CUST_25467,Kevin,Bailey,kevin.bailey@yahoo.com,Tampa,Budget Shopper
25488,CUST_25488,Angela,Hodges,angela.hodges@yahoo.com,Fresno,First-time Buyer
25503,CUST_25503,Anna,Thompson,anna.thompson@gmail.com,Columbus,Online Shopper
25551,CUST_25551,Richard,Rasmussen,richard.rasmussen@outlook.com,Chicago,Online Shopper
25600,CUST_25600,Brian,Kelly,brian.kelly@yahoo.com,Louisville,Deal Seeker
25622,CUST_25622,Cathy,Stewart,cathy.stewart@gmail.com,Indianapolis,High Value
25645,CUST_25645,Charles,Werner,charles.werner@yahoo.com,Miami,Loyal Customer
25666,CUST_25666,Jennifer,Hardy,jennifer.hardy@outlook.com,San Francisco,Online Shopper
25675,CUST_25675,Margaret,Erickson,margaret.erickson@gmail.com,Arlington,High Value
25765,CUST_25765,Daniel,Robinson,daniel.robinson@yahoo.com,San Antonio,First-time Buyer
25772,CUST_25772,Laura,Hernandez,laura.hernandez@gmail.com,Tucson,Deal Seeker
25796,CUST_25796,Christopher,Phelps,christopher.phelps@gmail.com,Tampa,Deal Seeker
25929,CUST_25929,Thomas,Baker,thomas.baker@gmail.com,Denver,Budget Shopper
26006,CUST_26006,Andrew,Salazar,andrew.salazar@gmail.com,Tucson,Online Shopper
26078,CUST_26078,Nathaniel,Vasquez,nathaniel.vasquez@outlook.com,Austin,Online Shopper
26154,CUST_26154,Jennifer,Lawson,jennifer.lawson@gmail.com,Phoenix,High Value
26194,CUST_26194,Renee,Foster,renee.foster@gmail.com,Arlington,In-Store Regular
26211,CUST_26211,Darren,Edwards,darren.edwards@yahoo.com,Milwaukee,First-time Buyer
26216,CUST_26216,Michael,Cook,michael.cook@yahoo.com,Indianapolis,In-Store Regular
26263,CUST_26263,Kara,Hill,kara.hill@gmail.com,San Francisco,Premium Shopper
26284,CUST_26284,Jamie,Kaiser,jamie.kaiser@outlook.com,Charlotte,Loyal Customer
26331,CUST_26331,John,Aguirre,john.aguirre@outlook.com,Columbus,Deal Seeker
26397,CUST_26397,Michael,Mann,michael.mann@gmail.com,Oakland,In-Store Regular
26441,CUST_26441,Melissa,Cunningham,melissa.cunningham@yahoo.com,Philadelphia,Budget Shopper
26488,CUST_26488,Erik,Campbell,erik.campbell@gmail.com,Indianapolis,Online Shopper
26496,CUST_26496,Donald,Owens,donald.owens@outlook.com,San Diego,Loyal Customer
26775,CUST_26775,David,Graves,david.graves@outlook.com,Sacramento,First-time Buyer
26799,CUST_26799,Patricia,Bauer,patricia.bauer@gmail.com,Austin,First-time Buyer
26991,CUST_26991,Dale,Robinson,dale.robinson@gmail.com,Sacramento,Loyal Customer
27075,CUST_27075,Haley,Best,haley.best@gmail.com,New York,In-Store Regular
27107,CUST_27107,Lisa,Brewer,lisa.brewer@gmail.com,Mesa,Online Shopper
27136,CUST_27136,Jose,Roberts,jose.roberts@outlook.com,El Paso,High Value
27242,CUST_27242,Christopher,Clarke,christopher.clarke@yahoo.com,Tucson,Budget Shopper
27429,CUST_27429,Shawn,Lane,shawn.lane@yahoo.com,Fort Worth,Churn Risk
27915,CUST_27915,Patricia,Henry,patricia.henry@outlook.com,Virginia Beach,Premium Shopper
28008,CUST_28008,Kelly,Jones,kelly.jones@yahoo.com,Philadelphia,High Value
28045,CUST_28045,Brian,Holmes,brian.holmes@gmail.com,Indianapolis,First-time Buyer
28055,CUST_28055,Kelsey,Powell,kelsey.powell@gmail.com,Las Vegas,Churn Risk
28056,CUST_28056,Nicholas,Lyons,nicholas.lyons@outlook.com,Charlotte,Premium Shopper
28090,CUST_28090,Joshua,Hill,joshua.hill@yahoo.com,Omaha,Occasional Shopper
28271,CUST_28271,Brandon,Edwards,brandon.edwards@outlook.com,New Orleans,Budget Shopper
28328,CUST_28328,John,Flores,john.flores@gmail.com,San Francisco,First-time Buyer
28379,CUST_28379,Billy,Mitchell,billy.mitchell@yahoo.com,Atlanta,Churn Risk
28536,CUST_28536,Carl,Salazar,carl.salazar@gmail.com,Dallas,Online Shopper
28554,CUST_28554,Brandon,Wiley,brandon.wiley@gmail.com,Phoenix,First-time Buyer
28675,CUST_28675,Joseph,Cruz,joseph.cruz@gmail.com,Philadelphia,High Value
28901,CUST_28901,Jenny,Smith,jenny.smith@gmail.com,Jacksonville,High Value
28942,CUST_28942,Jeanne,Page,jeanne.page@yahoo.com,Tampa,Loyal Customer
28955,CUST_28955,Suzanne,Burgess,suzanne.burgess@gmail.com,San Antonio,High Value
29033,CUST_29033,Kimberly,Smith,kimberly.smith@yahoo.com,Atlanta,Deal Seeker
29035,CUST_29035,Benjamin,Hicks,benjamin.hicks@outlook.com,Nashville,Deal Seeker
29285,CUST_29285,Sandra,Ho,sandra.ho@gmail.com,Austin,Premium Shopper
29301,CUST_29301,James,Fields,james.fields@yahoo.com,Boston,Deal Seeker
29306,CUST_29306,William,Miles,william.miles@gmail.com,Nashville,Premium Shopper
29497,CUST_29497,Jamie,Cummings,jamie.cummings@yahoo.com,Raleigh,In-Store Regular
29569,CUST_29569,Sandra,Scott,sandra.scott@gmail.com,Washington,Deal Seeker
29681,CUST_29681,Angela,Weber,angela.weber@gmail.com,Memphis,High Value
29698,CUST_29698,Jason,Reynolds,jason.reynolds@yahoo.com,Virginia Beach,Loyal Customer
29731,CUST_29731,Emily,Johnson,emily.johnson@outlook.com,San Diego,Premium Shopper
29940,CUST_29940,Deanna,Meyer,deanna.meyer@yahoo.com,Sacramento,Deal Seeker
30003,CUST_30003,Richard,Mccall,richard.mccall@outlook.com,Fort Worth,High Value
30097,CUST_30097,Nicholas,Trevino,nicholas.trevino@yahoo.com,Colorado Springs,First-time Buyer
30261,CUST_30261,Randy,Mitchell,randy.mitchell@gmail.com,Indianapolis,Premium Shopper
30400,CUST_30400,Scott,Lewis,scott.lewis@gmail.com,Memphis,Loyal Customer
30437,CUST_30437,Nathan,Bauer,nathan.bauer@gmail.com,Louisville,In-Store Regular
30631,CUST_30631,George,Mcneil,george.mcneil@outlook.com,San Francisco,High Value
30636,CUST_30636,Charlotte,Anderson,charlotte.anderson@yahoo.com,Kansas City,In-Store Regular
30769,CUST_30769,Judy,Owens,judy.owens@outlook.com,Phoenix,First-time Buyer
30827,CUST_30827,Patricia,Orozco,patricia.orozco@outlook.com,San Diego,Churn Risk
30832,CUST_30832,William,Garcia,william.garcia@gmail.com,Sacramento,First-time Buyer
30836,CUST_30836,Morgan,Mccoy,morgan.mccoy@gmail.com,San Antonio,Online Shopper
31057,CUST_31057,Lauren,Clark,lauren.clark@outlook.com,Virginia Beach,Churn Risk
31113,CUST_31113,James,Kennedy,james.kennedy@yahoo.com,Louisville,Online Shopper
31127,CUST_31127,Jessica,Johnson,jessica.johnson@gmail.com,Jacksonville,Budget Shopper
31161,CUST_31161,Christopher,Shelton,christopher.shelton@gmail.com,Atlanta,First-time Buyer
31192,CUST_31192,Danny,Pham,danny.pham@gmail.com,Houston,High Value
31224,CUST_31224,Thomas,Alvarado,thomas.alvarado@yahoo.com,Columbus,Deal Seeker
31249,CUST_31249,Sarah,Middleton,sarah.middleton@yahoo.com,Mesa,Occasional Shopper
31345,CUST_31345,Ricardo,Sampson,ricardo.sampson@gmail.com,Baltimore,Premium Shopper
31357,CUST_31357,Michael,Mccullough,michael.mccullough@outlook.com,Virginia Beach,Premium Shopper
31408,CUST_31408,April,Hebert,april.hebert@yahoo.com,El Paso,Occasional Shopper
31441,CUST_31441,Benjamin,Morris,benjamin.morris@gmail.com,Albuquerque,In-Store Regular
31457,CUST_31457,Kristin,Stafford,kristin.stafford@outlook.com,Austin,Online Shopper
31688,CUST_31688,Monica,Meza,monica.meza@gmail.com,Los Angeles,Budget Shopper
31729,CUST_31729,Maria,Morton,maria.morton@gmail.com,Albuquerque,In-Store Regular
31827,CUST_31827,Matthew,Perez,matthew.perez@yahoo.com,Arlington,In-Store Regular
31835,CUST_31835,Brian,Gibson,brian.gibson@gmail.com,Seattle,Churn Risk
31856,CUST_31856,Rebecca,Stone,rebecca.stone@gmail.com,Colorado Springs,Occasional Shopper
31887,CUST_31887,Troy,Hernandez,troy.hernandez@yahoo.com,Tulsa,Loyal Customer
31903,CUST_31903,Brittany,Friedman,brittany.friedman@outlook.com,Virginia Beach,First-time Buyer
31924,CUST_31924,Ryan,Brewer,ryan.brewer@gmail.com,Omaha,In-Store Regular
31967,CUST_31967,Brittney,Brown,brittney.brown@outlook.com,Fort Worth,Online Shopper
31968,CUST_31968,Kimberly,Lewis,kimberly.lewis@outlook.com,San Diego,Budget Shopper
32018,CUST_32018,Mary,Rodriguez,mary.rodriguez@outlook.com,Seattle,Budget Shopper
32086,CUST_32086,Jennifer,Smith,jennifer.smith@gmail.com,Boston,Online Shopper
32224,CUST_32224,Chase,Bailey,chase.bailey@yahoo.com,Atlanta,Online Shopper
32311,CUST_32311,Diane,Glover,diane.glover@yahoo.com,Mesa,In-Store Regular
32631,CUST_32631,Dawn,Webster,dawn.webster@gmail.com,New York,Churn Risk
32766,CUST_32766,Steven,Barton,steven.barton@outlook.com,Las Vegas,Occasional Shopper
32845,CUST_32845,Rhonda,Tran,rhonda.tran@yahoo.com,Seattle,Budget Shopper
32873,CUST_32873,Kimberly,Long,kimberly.long@yahoo.com,Jacksonville,Deal Seeker
32896,CUST_32896,Karen,Navarro,karen.navarro@gmail.com,Los Angeles,Churn Risk
32911,CUST_32911,Martha,Mathis,martha.mathis@gmail.com,Virginia Beach,Churn Risk
32928,CUST_32928,Jeffrey,Neal,jeffrey.neal@yahoo.com,Tulsa,Online Shopper
32982,CUST_32982,Amanda,Lee,amanda.lee@yahoo.com,Sacramento,Deal Seeker
33053,CUST_33053,Phillip,Smith,phillip.smith@outlook.com,Memphis,High Value
33081,CUST_33081,Glenn,Waters,glenn.waters@yahoo.com,New York,First-time Buyer
33085,CUST_33085,David,Sutton,david.sutton@outlook.com,Charlotte,Budget Shopper
33097,CUST_33097,Erin,Ward,erin.ward@gmail.com,Indianapolis,High Value
33098,CUST_33098,Vanessa,Richmond,vanessa.richmond@outlook.com,Omaha,First-time Buyer
33124,CUST_33124,Katelyn,Howe,katelyn.howe@gmail.com,Boston,Loyal Customer
33174,CUST_33174,Amy,Scott,amy.scott@outlook.com,Albuquerque,Deal Seeker
33185,CUST_33185,Sean,Lopez,sean.lopez@outlook.com,New Orleans,Deal Seeker
33244,CUST_33244,Nancy,Wagner,nancy.wagner@yahoo.com,Kansas City,Churn Risk
33248,CUST_33248,Christine,Curtis,christine.curtis@outlook.com,Jacksonville,High Value
33268,CUST_33268,Michael,Solomon,michael.solomon@outlook.com,Philadelphia,Budget Shopper
33270,CUST_33270,Danny,Wilkerson,danny.wilkerson@yahoo.com,Milwaukee,Occasional Shopper
33393,CUST_33393,Christopher,Meyer,christopher.meyer@gmail.com,Sacramento,High Value
33565,CUST_33565,Shannon,Hernandez,shannon.hernandez@outlook.com,Seattle,Loyal Customer
33681,CUST_33681,Alec,Schroeder,alec.schroeder@outlook.com,Nashville,Online Shopper
33712,CUST_33712,Patrick,Robinson,patrick.robinson@yahoo.com,Detroit,Deal Seeker
33731,CUST_33731,Kristin,Martinez,kristin.martinez@yahoo.com,Oklahoma City,Occasional Shopper
33780,CUST_33780,Crystal,Carr,crystal.carr@yahoo.com,Raleigh,Premium Shopper
33803,CUST_33803,Kevin,Hale,kevin.hale@gmail.com,Los Angeles,Budget Shopper
34167,CUST_34167,Joshua,Andrews,joshua.andrews@yahoo.com,Albuquerque,First-time Buyer
34324,CUST_34324,Sarah,Stanton,sarah.stanton@gmail.com,Baltimore,Online Shopper
34329,CUST_34329,Eric,Castillo,eric.castillo@outlook.com,Washington,Loyal Customer
34344,CUST_34344,Karen,Martinez,karen.martinez@yahoo.com,Fort Worth,Premium Shopper
34345,CUST_34345,Emily,Clark,emily.clark@yahoo.com,Virginia Beach,Occasional Shopper
34490,CUST_34490,Monica,Walker,monica.walker@yahoo.com,Detroit,Premium Shopper
34560,CUST_34560,Denise,Mata,denise.mata@yahoo.com,Las Vegas,Premium Shopper
34623,CUST_34623,Michael,Kelly,michael.kelly@gmail.com,Louisville,Online Shopper
34640,CUST_34640,Taylor,Gregory,taylor.gregory@yahoo.com,Virginia Beach,Loyal Customer
34720,CUST_34720,Rhonda,Deleon,rhonda.deleon@outlook.com,Indianapolis,Deal Seeker
34828,CUST_34828,Jamie,Powers,jamie.powers@outlook.com,Jacksonville,Loyal Customer
34849,CUST_34849,Karen,Jenkins,karen.jenkins@outlook.com,El Paso,Online Shopper
34852,CUST_34852,Sonya,Ortega,sonya.ortega@gmail.com,Sacramento,Budget Shopper
34925,CUST_34925,Jennifer,Brown,jennifer.brown@outlook.com,Nashville,Budget Shopper
34971,CUST_34971,Taylor,Miller,taylor.miller@outlook.com,Phoenix,Occasional Shopper
35000,CUST_35000,Samuel,Harris,samuel.harris@outlook.com,Oklahoma City,Churn Risk
35049,CUST_35049,Joshua,Sexton,joshua.sexton@yahoo.com,Boston,First-time Buyer
35066,CUST_35066,Julia,Sanders,julia.sanders@yahoo.com,Detroit,First-time Buyer
35164,CUST_35164,Jane,Jackson,jane.jackson@outlook.com,Washington,Loyal Customer
35183,CUST_35183,Brandon,Harmon,brandon.harmon@outlook.com,Tucson,Deal Seeker
35337,CUST_35337,Robert,Mccann,robert.mccann@outlook.com,Phoenix,High Value
35436,CUST_35436,Joshua,Ball,joshua.ball@gmail.com,Miami,Online Shopper
35513,CUST_35513,Tina,Palmer,tina.palmer@yahoo.com,Indianapolis,Premium Shopper
35697,CUST_35697,John,Reeves,john.reeves@outlook.com,Tucson,High Value
35828,CUST_35828,Courtney,Silva,courtney.silva@outlook.com,Austin,Premium Shopper
35901,CUST_35901,Amy,Williams,amy.williams@outlook.com,Seattle,Budget Shopper
35908,CUST_35908,Shannon,Todd,shannon.todd@outlook.com,Colorado Springs,Occasional Shopper
35986,CUST_35986,James,Mendoza,james.mendoza@gmail.com,Austin,Premium Shopper
36269,CUST_36269,Rebekah,Brown,rebekah.brown@outlook.com,San Jose,Online Shopper
36311,CUST_36311,Cindy,Dougherty,cindy.dougherty@gmail.com,Portland,High Value
36324,CUST_36324,Antonio,Richards,antonio.richards@outlook.com,Las Vegas,Premium Shopper
36341,CUST_36341,Patrick,Martin,patrick.martin@gmail.com,New Orleans,Deal Seeker
36356,CUST_36356,James,Moreno,james.moreno@outlook.com,San Francisco,First-time Buyer
36389,CUST_36389,Julie,Perkins,julie.perkins@outlook.com,Indianapolis,First-time Buyer
36620,CUST_36620,Michael,Hickman,michael.hickman@outlook.com,Indianapolis,Churn Risk
36768,CUST_36768,Sharon,Johnson,sharon.johnson@gmail.com,Milwaukee,Deal Seeker
36773,CUST_36773,Ian,Lawson,ian.lawson@outlook.com,Phoenix,Loyal Customer
36834,CUST_36834,Kelsey,Shaw,kelsey.shaw@gmail.com,Oklahoma City,Occasional Shopper
36849,CUST_36849,Cynthia,Carrillo,cynthia.carrillo@outlook.com,Oklahoma City,First-time Buyer
36916,CUST_36916,Shannon,Smith,shannon.smith@outlook.com,Las Vegas,First-time Buyer
36940,CUST_36940,Aaron,Fisher,aaron.fisher@outlook.com,Milwaukee,In-Store Regular
37067,CUST_37067,David,Massey,david.massey@yahoo.com,Denver,Occasional Shopper
37101,CUST_37101,Kelsey,Smith,kelsey.smith@gmail.com,Kansas City,Budget Shopper
37154,CUST_37154,Ronald,Bauer,ronald.bauer@gmail.com,Indianapolis,Loyal Customer
37203,CUST_37203,Joshua,Galloway,joshua.galloway@yahoo.com,New Orleans,In-Store Regular
37257,CUST_37257,Sharon,Caldwell,sharon.caldwell@yahoo.com,Chicago,Churn Risk
37273,CUST_37273,Erika,Gibson,erika.gibson@yahoo.com,Philadelphia,Churn Risk
37435,CUST_37435,Dawn,Avery,dawn.avery@yahoo.com,Washington,Online Shopper
37553,CUST_37553,Trevor,Ray,trevor.ray@outlook.com,Long Beach,Loyal Customer
37569,CUST_37569,Linda,Anderson,linda.anderson@yahoo.com,Virginia Beach,Churn Risk
37595,CUST_37595,Daniel,Jacobson,daniel.jacobson@yahoo.com,Colorado Springs,Online Shopper
37616,CUST_37616,Mercedes,Gomez,mercedes.gomez@gmail.com,Philadelphia,High Value
37657,CUST_37657,Jose,Miller,jose.miller@outlook.com,Omaha,Deal Seeker
37782,CUST_37782,Beth,Taylor,beth.taylor@yahoo.com,Memphis,First-time Buyer
37860,CUST_37860,Tammy,Gonzalez,tammy.gonzalez@outlook.com,Tulsa,In-Store Regular
38293,CUST_38293,Madeline,Knight,madeline.knight@gmail.com,New York,Loyal Customer
38313,CUST_38313,Roy,Hill,roy.hill@outlook.com,Detroit,High Value
38335,CUST_38335,Katherine,Taylor,katherine.taylor@outlook.com,Chicago,Loyal Customer
38433,CUST_38433,Andrew,Garza,andrew.garza@outlook.com,Raleigh,Online Shopper
38522,CUST_38522,Colin,Rodgers,colin.rodgers@yahoo.com,Tucson,Churn Risk
38576,CUST_38576,Jamie,Diaz,jamie.diaz@gmail.com,Arlington,Premium Shopper
38578,CUST_38578,James,Mcdonald,james.mcdonald@yahoo.com,San Diego,In-Store Regular
38621,CUST_38621,Nathan,Lara,nathan.lara@yahoo.com,New Orleans,Online Shopper
38750,CUST_38750,Janice,Garcia,janice.garcia@outlook.com,Seattle,Loyal Customer
38757,CUST_38757,Jonathan,Fry,jonathan.fry@yahoo.com,New Orleans,Premium Shopper
38833,CUST_38833,Sherry,Rogers,sherry.rogers@outlook.com,Denver,In-Store Regular
38842,CUST_38842,Michelle,Simon,michelle.simon@outlook.com,Memphis,High Value
39050,CUST_39050,Michelle,Smith,michelle.smith@gmail.com,Raleigh,High Value
39197,CUST_39197,Anthony,Torres,anthony.torres@outlook.com,Atlanta,In-Store Regular
39256,CUST_39256,Kaitlin,Hardy,kaitlin.hardy@gmail.com,Atlanta,Churn Risk
39291,CUST_39291,Jason,West,jason.west@gmail.com,Louisville,Online Shopper
39415,CUST_39415,Cathy,Mcclure,cathy.mcclure@gmail.com,Jacksonville,Premium Shopper
39520,CUST_39520,David,Fischer,david.fischer@gmail.com,Nashville,Online Shopper
39531,CUST_39531,Julie,Small,julie.small@gmail.com,Miami,First-time Buyer
39633,CUST_39633,Chad,Smith,chad.smith@outlook.com,Long Beach,Deal Seeker
39648,CUST_39648,Kelly,Cole,kelly.cole@yahoo.com,Oklahoma City,In-Store Regular
39766,CUST_39766,Tony,Nichols,tony.nichols@gmail.com,Houston,Churn Risk
39926,CUST_39926,Robert,Villarreal,robert.villarreal@yahoo.com,Atlanta,Churn Risk
40031,CUST_40031,Melody,Diaz,melody.diaz@outlook.com,Philadelphia,In-Store Regular
40094,CUST_40094,Linda,Singleton,linda.singleton@yahoo.com,Nashville,Deal Seeker
40212,CUST_40212,Michael,Baker,michael.baker@gmail.com,Kansas City,Premium Shopper
40226,CUST_40226,Philip,Soto,philip.soto@gmail.com,Long Beach,High Value
40359,CUST_40359,John,Miller,john.miller@yahoo.com,Dallas,Budget Shopper
40458,CUST_40458,Douglas,White,douglas.white@gmail.com,Indianapolis,Occasional Shopper
40498,CUST_40498,Virginia,Morgan,virginia.morgan@outlook.com,Colorado Springs,Loyal Customer
40514,CUST_40514,Thomas,Meyer,thomas.meyer@gmail.com,Las Vegas,Online Shopper
40599,CUST_40599,Joshua,Gonzalez,joshua.gonzalez@gmail.com,Tampa,Churn Risk
40623,CUST_40623,Dustin,Friedman,dustin.friedman@gmail.com,Houston,Deal Seeker
40714,CUST_40714,Anthony,Gardner,anthony.gardner@gmail.com,Raleigh,Online Shopper
40755,CUST_40755,Loretta,Bautista,loretta.bautista@gmail.com,Oklahoma City,Premium Shopper
40761,CUST_40761,Patrick,Thompson,patrick.thompson@outlook.com,Tucson,Churn Risk
40777,CUST_40777,Benjamin,Davis,benjamin.davis@gmail.com,Chicago,Budget Shopper
40837,CUST_40837,William,Mitchell,william.mitchell@yahoo.com,Austin,High Value
40986,CUST_40986,Mark,Ross,mark.ross@outlook.com,San Diego,In-Store Regular
40999,CUST_40999,Barbara,Adams,barbara.adams@gmail.com,Tucson,High Value
41076,CUST_41076,William,Bailey,william.bailey@yahoo.com,Jacksonville,In-Store Regular
41473,CUST_41473,Todd,Torres,todd.torres@yahoo.com,Jacksonville,Premium Shopper
41487,CUST_41487,Kimberly,Hutchinson,kimberly.hutchinson@gmail.com,Jacksonville,Deal Seeker
41528,CUST_41528,Michael,Cole,michael.cole@outlook.com,Dallas,First-time Buyer
41582,CUST_41582,Reginald,Jones,reginald.jones@outlook.com,Jacksonville,In-Store Regular
41669,CUST_41669,Maxwell,Mcclure,maxwell.mcclure@yahoo.com,Raleigh,Budget Shopper
41707,CUST_41707,Ruben,Fitzpatrick,ruben.fitzpatrick@gmail.com,Indianapolis,Loyal Customer
41748,CUST_41748,Amanda,Brown,amanda.brown@outlook.com,Portland,Churn Risk
41755,CUST_41755,Daryl,Reese,daryl.reese@gmail.com,Baltimore,Budget Shopper
41774,CUST_41774,Brittany,Johnston,brittany.johnston@gmail.com,New Orleans,Churn Risk
41821,CUST_41821,Douglas,Munoz,douglas.munoz@gmail.com,Phoenix,High Value
41850,CUST_41850,Timothy,Miller,timothy.miller@gmail.com,Denver,Deal Seeker
41927,CUST_41927,Margaret,Smith,margaret.smith@gmail.com,Tampa,Churn Risk
41955,CUST_41955,Michelle,Barron,michelle.barron@outlook.com,Nashville,High Value
41960,CUST_41960,Brandi,Mcguire,brandi.mcguire@outlook.com,Fresno,First-time Buyer
41969,CUST_41969,Shane,Freeman,shane.freeman@gmail.com,Oakland,In-Store Regular
42177,CUST_42177,Alicia,Fisher,alicia.fisher@gmail.com,San Jose,Occasional Shopper
42278,CUST_42278,Gregory,Valdez,gregory.valdez@outlook.com,Dallas,In-Store Regular
42301,CUST_42301,Kristen,Wilson,kristen.wilson@outlook.com,Chicago,Churn Risk
